// Monsters Additional Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper

// rAthena Dev Team
//1900,VALARIS,Valaris,Valaris,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1901,VALARIS_WORSHIPPER,Valaris's Worshipper,Valaris's Worshipper,50,8578,0,2706,1480,1,487,590,15,25,1,75,55,1,93,45,10,12,0,6,27,0x1685,100,868,480,120,0,0,0,0,0,0,0,923,500,984,63,1464,2,607,50,610,100,503,300,2405,50,0,0,0,0,4129,1
//1902,MC_CAMERI,MC Cameri,MC Cameri,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1
//1903,POKI,Poki#3,Poki#3,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,0x1973,120,500,672,480,92100,603,5500,617,3000,1723,1000,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0
//1904,SENTRY,Sentry,Sentry,99,668000,0,107250,37895,2,3220,4040,35,45,1,152,96,85,120,95,10,10,2,6,67,0x1973,100,1068,768,576,13000,608,1000,750,400,923,3800,1466,200,2256,200,2607,800,714,500,617,3000,984,4300,985,5600,0,0,0,0,4147,1

// Custom Hollow Poring (overrrides/collides with META_ANDRE)
//1237,HOLLOW_PORING,Hollow Poring,Hollow Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,0,6,30,10,12,1,3,21,0x83,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,512,150,619,20,0,0,0,0,4001,10
// Custom Fire Poring. Warning, Colides with META_DENIRO
//1239,FIRE_PORING,Fire Poring,Fire Poring,1,50,0,2,1,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,21,0x131,400,1872,672,480,0,0,0,0,0,0,0,909,7000,1202,100,938,400,512,1000,713,1500,741,5,619,20,0,0,0,0,4001,20

// Lunar New Year 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1145,MARTIN,Martin,Martin,18,1109,0,134,86,1,52,63,0,5,12,18,30,15,15,5,10,12,0,2,42,0x81,300,1480,480,480,0,0,0,0,0,0,0,1017,9000,1018,500,1251,10,2225,5,5009,1,10010,10,2224,15,7869,1500,0,0,4046,1
//1175,TAROU,Tarou,Tarou,11,284,0,57,28,1,34,45,0,0,1,20,11,10,24,5,10,12,0,2,27,0x91,150,1744,1044,684,0,0,0,0,0,0,0,1016,9000,919,3000,949,800,528,1000,701,2,7869,2500,0,0,0,0,0,0,4028,1
//1209,CRAMP,Cramp,Cramp,56,4720,0,2300,1513,1,395,465,0,5,1,85,35,5,65,60,10,12,0,2,45,0x3095,100,1000,500,1000,0,0,0,0,0,0,0,7007,4656,528,1000,726,80,746,110,568,250,510,70,984,95,7869,1500,0,0,4296,1

// iRO St. Patricks Day 2008 Event Monster overrides
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1841,G_SNAKE_,Snake Lord's Minon,Snake Lord's Minon,15,471,0,72,48,1,46,55,0,0,1,15,15,10,35,5,10,12,1,2,22,0x81,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1842,G_ANACONDAQ_,Snake Lord's Minon,Snake Lord's Minon,23,1109,0,300,149,1,124,157,0,0,1,23,28,10,36,5,10,12,1,2,25,0x91,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1843,SIDE_WINDER_,Snake Lord's Minon,Snake Lord's Minon,43,4929,0,1996,993,1,240,320,5,10,38,43,40,15,115,20,10,12,1,2,25,0x3095,200,1576,576,576,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,7,0,0,0,0,0,0,0,0,0,0,0,0
//1844,G_ISIS_,Snake Lord's Minon,Snake Lord's Minon,47,7003,0,3709,1550,1,423,507,10,35,38,65,43,50,66,15,10,12,2,6,27,0x3195,200,1384,768,336,0,0,0,0,0,0,0,7915,1000,7916,100,7720,30,12715,8,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Christmas 2008 Event
// Uncomment if event is enabled, as these drops modifications are nessecary.
//1244,JAKK_XMAS,Christmas Jakk,Christmas Jakk,38,3581,0,1113,688,1,315,382,5,30,1,38,38,43,75,45,10,12,1,0,43,0x81,200,1180,480,648,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1245,GOBLINE_XMAS,Christmas Goblin,Christmas Goblin,25,1176,0,282,171,1,118,140,10,5,1,53,25,20,38,45,10,12,1,7,24,0x81,100,1120,620,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1246,COOKIE_XMAS,Christmas Cookie,Christmas Cookie,28,2090,0,461,284,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,0x91,400,1248,1248,240,0,0,0,0,0,0,0,529,1000,530,1000,14546,1000,14550,1000,7174,1000,7175,1000,6092,1000,12355,1250,0,0,0,0
//1247,ANTONIO,Antonio,Antonio,10,10,0,3,2,1,13,20,100,0,1,1,1,50,100,100,10,12,1,3,66,0xC1,100,720,720,432,0,0,0,0,0,0,0,604,500,12354,500,14550,500,5136,500,12132,500,12225,500,5811,500,0,0,0,0,4243,1

// iRO Halloween 2009 Event
// Uncomment if event is enabled. Uncomment the skills for Halloween Whisper in mob_skill_db2.
//3014,HALLOWEEN_WHISPER,Halloween Whisper,Halloween Whisper,1,800,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,0,6,68,0x81,150,1960,960,504,0,0,0,0,0,0,0,12396,150,6299,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//3015,HALLOWEEN_DARK_LORD,Halloween Dark Lord,Halloween Dark Lord,1,45,0,0,0,1,10,13,0,45,1,51,14,0,60,0,10,12,2,6,89,0x81,100,868,768,480,0,0,0,0,0,0,0,12396,800,12397,5335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// iRO Halloween 2008 Event
// Uncomment if event is enabled.
//3000,ZOMBIE,Zombie,Zombie,15,534,0,50,33,1,67,79,0,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,0,0,0,0,0,0,0,0,4038,1
//3001,GHOUL,Ghoul,Ghoul,40,5418,0,1088,622,1,420,500,5,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,958,6000,756,110,509,700,511,800,2609,60,934,150,1260,1,0,0,0,0,4110,1
//3002,ZOMBIE_MASTER,Zombie Master,Zombie Master,62,14211,0,7610,2826,1,824,1084,37,26,25,20,30,5,77,35,10,12,1,1,29,0x3695,175,2612,912,288,0,0,0,0,0,0,0,7071,4413,938,1500,958,1500,723,200,727,100,1260,1,2324,2,0,0,0,0,4274,1

// Old Glast Heim Hard
3475,AS_WIND_GHOST,Immortal Wind Ghost,Immortal Wind Ghost,160,10000000,1,9086,17532,5,2513,3315,105,41,100,63,35,99,106,61,10,12,1,6,47,0x6203885,125,1500,500,1000,0,0,0,0,0,0,0,984,500,607,100,608,100,616,50,985,500,2027,1,0,0,0,0,0,0,31025,1
3476,AS_ZOMBIE,Immortal Zombie Soldier,Immortal Zombie Soldier,160,405694,1,10570,10100,1,1504,1625,128,84,5,99,39,48,30,24,10,12,1,6,47,0x6203885,350,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3477,AS_IMMORTAL_CORPS,Immortal Fortress Legion,Immortal Fortress Legion,160,405694,1,11040,10730,1,1851,2022,103,25,109,76,61,53,98,30,10,12,1,6,47,0x6203885,74,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,AS_ZOMBIE_SLAUGHTER,Immortal Fortress Key Keeper,Immortal Fortress Key Keeper,160,423332,1,11040,10730,1,1851,2022,103,25,109,76,61,53,98,30,10,12,1,6,47,0x6203885,79,1500,500,1000,0,0,0,0,0,0,0,6960,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,AS_ZOMBIE_MASTER,Immortal Zombie Assaulter,Immortal Zombie Assaulter,160,405694,1,11500,10100,1,1653,3274,140,44,155,126,89,108,213,76,10,12,1,6,47,0x6203885,141,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,AS_CURSED_SOLDIER,Immortal Cursed Zombie,Immortal Cursed Zombie,160,405694,1,10101,10003,9,1850,3451,81,87,119,87,86,60,94,55,10,12,1,6,47,0x6203885,125,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,AS_EVIL_SHADOW1,Immortal Nightmare Shadow,Immortal Nightmare Shadow,160,423330,1,6666,7332,2,1444,1944,106,44,44,166,44,44,166,44,10,12,1,6,47,0x6203885,96,1500,500,1000,0,0,0,0,0,0,0,985,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,AS_EVIL_SHADOW2,Immortal Angry Shadow,Immortal Angry Shadow,160,388054,1,279836,260199,1,2730,3990,80,180,155,88,110,135,154,59,10,12,1,6,47,0x6203885,76,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3483,AS_EVIL_SHADOW3,Immortal Death Shadow,Immortal Death Shadow,160,423330,1,280009,267592,1,3020,4265,80,150,165,82,110,122,154,52,10,12,1,6,47,0x6203885,85,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,AS_D_RAGGED_GOLEM,Stefan J.E Wolf,Stefan J.E Wolf,160,20000000,1,2800090,2675920,3,4500,6500,100,68,200,100,200,200,220,100,10,12,2,6,89,0x6203885,270,1500,500,1000,3800090,603,5000,616,5000,617,5000,984,10000,985,10000,28010,50,21018,50,2027,50,608,10000,607,10000,0,0,0,0,31026,1

//Temple Of Demon God
3087,M_NYDHOG,Nyddhog,Nyddhog,160,215000,1,100,100,2,1835,2279,15,89,76,66,90,55,189,22,10,12,1,7,20,0x6203695,100,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3088,MM_BRINARANEA_BABY,Brinarea Baby,Brinarea Baby,155,155600,1,0,100,1,2051,2267,80,200,16,26,30,115,79,5,10,12,2,0,20,0x6203695,100,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3089,MM_LOCO_KASA,Loco Kasa,Loco Kasa,155,185000,1,0,0,1,3266,4162,30,30,88,44,88,21,95,44,10,12,2,6,47,0x6203695,300,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3090,MM_LOCO_SALAMANDER,Loco Salamander,Loco Salamander,155,217650,1,0,0,1,2357,3428,121,36,60,103,45,35,172,15,10,12,1,6,47,0x6203695,500,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3091,MM_BRINARANEA,Brinararea,Brinararea,165,81650000 ,1,0,0,3,8255,28452,264,177,135,135,12,72,220,91,10,12,2,6,61,103331477,100,750,250,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3092,MM_MUSPELLSKOLL,Muspelskoll,Muspelskoll,165, 55620000,1,0,0,3,9600,11970,211,170,202,119,6,45,275,71,10,12,2,6,63,103331477,100,750,250,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3093,MM_BRINARANEA_CORE,Brinararea Core,Brinararea Core,160,300,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,2,6,21,0x0,500,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3094,MM_MUSPELLSKOLL_CORE,Muspelskoll Core,Muspelskoll Core,160,300,1,0,0,0,1,2,1,1,1,1,1,1,1,1,0,0,2,6,23,0x0,500,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3095,MM_GOD_SHADOW,God Shadow,God Shadow,1,1000000,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,2,6,23,0x6203885,500,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3096,MM_MOROCC_KID,Morocc Kid,Morocc Kid,175,80000000,1,0,0,3,4249,6241,158,134,90,122,7,120,350,36,10,12,0,6,66,102809237,50,750,250,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3097,MM_MOROCC_ADT,Morocc Adult,Morocc Adult,175,120000000,1,0,0,3,4715,6924,203,155,122,103,12,136,350,51,10,12,1,6,47,102809237,50,750,250,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3098,MM_MOROCC_ORIGIN,Morocc Origin,Morocc Origin,160,3258000,1,0,0,3,6177,7767,351,212,195,35,5,36,355,7,10,12,2,6,87,0x6203885,500,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3099,MM_MOROCC_REST,Morocc Origin,Morocc Origin,160,1450000,1,0,0,3,2963,3825,112,98,110,98,13,48,271,9,10,12,2,6,87,0x6203885,500,1500,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3100,MM_MANA_BLACK,Mm Mana Black,Mm Mana Black,1,30,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,MM_MANA_WHITE,Mana White,Mana White,1,30,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3102,MM_MANA_RED,Mana of Life,Mana of Life,1,30,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3103,MM_MANA_YELLOW,Mana of Earth,Mana of Earth,1,30,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,MM_MANA_BLUE,Mm Mana Blue,Mm Mana Blue,1,30,0,0,0,0,1,1,1,1,1,1,1,1,1,1,10,12,0,0,20,0x170000,2000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,MM_GB_MOROCC_1,Mm Gb Morocc 1,Mm Gb Morocc 1,149,5000000,1,0,0,1,1795,2556,199,35,126,91,63,61,114,37,10,12,2,8,43,102794389,110,576,480,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3106,MM_GB_MOROCC_4,Mm Gb Morocc 4,Mm Gb Morocc 4,149,5000000,1,0,0,1,1251,1745,109,54,114,88,62,97,164,43,10,12,1,6,68,102794389,150,1536,648,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//mag_dun
20372,BLAZZER_H,Rigid Blazer,Rigid Blazer,178,1222580,1,138416,96891,2,2305,2775,397,70,97,96,73,131,131,67,10,12,1,6,40,100675733,180,1732,1332,0,0,0,0,0,0,0,0,25728,250,15379,50,7098,1000,15378,50,7097,1000,509,1000,0,0,0,0,0,0,27353,1
20373,NIGHTMARE_TERROR_H,Rigid Nightmare,Rigid Nightmare,179,1523377,1,138489,96942,1,3145,3775,242,75,81,149,21,186,129,61,10,12,2,6,67,100677765,165,1216,816,0,0,0,0,0,0,0,0,25728,250,7120,1000,505,500,510,1500,15380,50,22199,50,0,0,0,0,0,0,27352,1
20374,DELETER1_H,Rigid Deleter,Rigid Sky Deleter,174,1486915,1,135174,94622,1,2522,881,363,64,116,109,63,76,119,47,10,10,1,9,40,67121293,175,1024,624,0,0,0,0,0,0,0,0,25728,250,22200,50,7123,1000,1037,1000,1036,1000,1035,1000,0,0,0,0,0,0,27351,1
20375,DELETER2_H,Rigid Deleter,Rigid Earth Deleter,173,1478369,1,134397,94078,1,2550,3105,362,66,116,137,63,97,126,29,10,10,1,9,40,67121293,175,1024,624,0,0,0,0,0,0,0,0,25728,250,1035,1000,1036,1000,1037,1000,7123,1000,22201,50,0,0,0,0,0,0,27350,1
20376,EXPLOSION_H,Rigid Explosion,Rigid Explosion,171,1457859,1,132533,92773,1,2405,2955,288,68,89,117,39,136,97,69,10,10,0,2,40,67123333,165,1260,960,0,0,0,0,0,0,0,0,25728,250,7006,1000,7097,1000,7122,1000,522,4000,20935,50,0,0,0,0,0,0,27349,1
20377,KAHO_H,Rigid Kaho,Rigid Kaho,173,1473468,1,133952,93766,1,2075,1717,260,70,96,130,29,149,112,51,10,10,1,0,47,100677765,150,1700,1000,0,0,0,0,0,0,0,0,25728,250,994,300,1003,1500,7097,1000,716,3000,970,50,20936,50,0,0,0,0,27347,1
20378,LAVA_GOLEM_H,Rigid Lava Golem,Rigid Lava Golem,177,1529661,1,139060,97342,1, 2990,3255,714,63,121,67,179,76,94,45,10,10,2,0,40,67121301,400,2190,2040,0,0,0,0,0,0,0,0,25728,250,7096,1000,7097,1000,509,1000,6245,5000,20937,50,0,0,0,0,0,0,27348,1
20419,MUSPELLSKOLL_H,Rigid Muspellskoll,Rigid Muspellskoll,188,55620000,1,98875530,69212850,3,8104,11973,791,331,219,132,201,188,275,66,12,14,2,6,63,103333021,150,420,384,0,49437750,616,5000,617,5000,12246,3500,25729,500,2345,500,23817,50,0,0,0,0,0,0,0,0,0,0,0,0,27346,1

//AbyssGlastHeim
20367,RAYDRIC_H,Contaminated Raydric,Contaminated Raydric,185,2372683,1,169477,118634,1,5720,6680,494,101,144,134,103,67,148,41,10,10,1,7,67,67121301,150,824,780,0,0,0,0,0,0,0,0,25730,250,7054,1000,26016,1,1004,100,0,0,0,0,0,0,0,0,0,0,27354,1
20368,RAYDRICARCHER_H,Contaminated Raydric Archer,Contaminated Raydric Archer,184,2355718,0,168266,117786,9,3770,3950,412,101,138,113,76,72,187,77,10,10,1,7,67,100671621,200,1152,1152,0,0,0,0,0,0,0,0,25730,250,7054,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27355,1
20369,GARGOYLE_H,Frozen Gargoyle,Frozen Gargoyle,186,2377139,1,169796,118857,9,3830,4720,333,105,129,109,49,97,178,63,10,10,1,6,61,100671621,200,1020,720,0,0,0,0,0,0,0,0,25730,250,912,1000,1039,1000,1769,1000,0,0,0,0,0,0,0,0,0,0,27356,1
20370,STING_H,Contaminated Sting,Contaminated Sting,180,2297907,1,164136,114895,1,3584,3892,276,100,173,98,32,76,170,68,10,10,1,0,62,67121813,300,528,500,0,0,0,0,0,0,0,0,25730,250,7004,1000,1756,1000,1003,1000,997,500,6213,1000,0,0,0,0,0,0,27357,1
20371,RAGGEDZOMBIE_H,Prison Breaker,Prison Breaker,186,2375279,1,169663,118764,5,4050,4700,297,105,137,71,37,99,156,61,10,10,1,7,49,67155093,150,1960,576,0,0,0,0,0,0,0,0,25730,250,28619,1,7752,1000,934,1000,932,1000,2703,10,6223,10,0,0,0,0,27358,1
20379,ICEGHOST_H,Ice Ghost,Ice Ghost,189,2418315,1,172737,120916,2,2670,2102,390,115,113,103,67,167,146,57,10,10,1,6,61,100676757,150,1056,1056,0,0,0,0,0,0,0,0,25730,250,26139,1,7005,1000,996,1000,932,1000,912,1000,0,0,0,0,0,0,27359,1
20380,FLAMEGHOST_H,Flame Ghost,Flame Ghost,189,2410282,1,172163,120514,2,2810,3154,237,118,119,99,116,187,149,61,10,12,1,6,63,100676757,150,1056,1056,0,0,0,0,0,0,0,0,25730,250,912,1000,932,1000,7005,1000,26138,1,996,1000,0,0,0,0,0,0,27360,1
20420,WANDER_MAN_H,Contaminated Wanderer,Contaminated Wanderer,187,2387582,1,170542,119379,1,7110,8160,289,102,176,121,34,67,139,77,10,10,1,6,44,100677765,100,500,500,0,0,0,0,0,0,0,0,25730,250,7005,1000,616,10,21039,1,610,1000,0,0,0,0,0,0,0,0,27361,1
20421,BRINARANEA_H,Contaminated Spider Queen,Contaminated Spider Queen,195,74623473,1,14924695,10447286,3,6904,10206,285,112,249,176,30,113,191,70,12,14,2,6,67,103333021,150,500,576,0,1492469,0,0,0,0,25731,500,1025,1000,25729,500,607,1000,23817,50,0,0,0,0,0,0,0,0,0,0,27362,1
20422,DARK_LORD_H,Contaminated Dark Lord,Contaminated Dark Lord,194,74476822,1,14895364,10426755,2,6117,10330,503,134,276,151,103,297,172,66,10,12,2,1,69,103333021,100,769,768,0,1489536,0,0,0,0,25731,500,25729,500,607,10000,7005,10000,2049,50,23817,50,0,0,0,0,0,0,0,0,27363,1

//Illusion Vampire
3750,ILL_DRAINLIAR,Starved Drainliar,Matte Drainliar,131,42246,1,3928,3769,1,1241,1711,150,45,91,129,96,92,168,90,10,12,0,2,47,12437,250,1276,576,384,0,0,0,0,0,0,0,25263,250,913,3000,6223,175,0,0,0,0,7006,1500,0,0,0,0,0,0,27102,1
3751,ILL_ZOMBIEC,Undead Zombie,Undead Zombie,133,53926,1,4189,3947,1,1445,578,90,24,175,90,192,14,184,14,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,25267,250,724,3,7933,60,7934,60,25267,250,0,0,0,0,0,0,0,0,27103,1
3752,ILL_ZOMBIE,Illusion Zombie,Illusion Zombie,130,40984,1,3621,3177,1,1205,1726,60,20,150,70,160,7,150,7,10,12,1,1,29,0x3885,400,2612,912,288,0,0,0,0,0,0,0,957,9000,724,5,938,1000,958,50,727,70,25267,250,25266,125,0,0,0,0,27103,1
3753,ILL_GHOUL,Illusion Ghoul,Illusion Ghoul,136,67379,1,4422,3937,1,1413,2422,78,30,156,42,109,101,99,30,10,12,1,1,49,0x3885,250,2456,912,504,0,0,0,0,0,0,0,958,6000,756,110,509,700,25264,250,25266,250,934,150,28508,1,28023,2,25267,250,27103,1
3754,ILL_NIGHTMARE,Sweet Nightmare,Sweet Nightmare,69,61334,1,4023,4022,1,1310,1851,116,30,144,94,84,50,189,68,10,12,2,6,48,0x2003295,150,1816,816,432,0,0,0,0,0,0,0,944,6000,510,500,25270,250,603,30,505,100,2898,1,984,60,0,0,0,0,27101,1
3755,ILL_BLACKMUSHROOM,Illusion Black Mushroom,Illusion Black Mushroom,130,150000,0,2437,2284,1,1,1,418,99,0,0,150,103,0,88,7,12,0,3,22,2097152,2000,768,1,1,0,0,0,0,0,0,0,25265,250,921,500,5082,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3756,ILL_BOMI,Bomi,Bomi,98,378510,1,15034,13533,1,3709,4677,69,66,97,70,49,129,125,91,10,12,1,7,49,0x3885,130,864,400,288,0,0,0,0,0,0,0,25261,250,7321,250,591,500,2343,100,1643,20,969,50,20098,1,0,0,0,0,27105,1
3757,ILL_DRACULA,Enraged Dracula,Enraged Dracula,75,6909690,1,2682753,1817882,3,6396,8009,252,146,195,239,88,201,194,195,10,12,2,6,87,0x6283695,145,1290,1140,576,156240,28510,10000,6470,10000,616,200,607,10000,25262,10000,23817,50,0,0,0,0,0,0,0,0,25271,500,0,0,27104,1


//Illusion moonlight
3758,ILL_MOONLIGHT,Angry Moonlight,Angry Moonlight,118,4300000,0,3508905,2468975,1,4185,6136,254,181,166,205,150,167,290,240,10,14,1,6,63,103298709,150,976,587,288,667670,617,5000,607,2000,25271,500,638,600,6224,5000,25256,3000,16063,30,26007,30,28725,30,26109,30,25271,500,23817,50,27081,1
3759,ILL_NINETAIL,Angry Nine Tail,Angry Nine Tail,116,21875,1,3472,6705,1,1009,1395,95,40,121,73,64,42,212,100,10,14,1,2,63,14997,150,840,540,480,0,0,0,0,0,0,0,1022,1000,25256,250,25272,250,746,500,604,200,6223,10,0,0,0,0,0,0,27082,1
3760,ILL_MUNAK,Resentful Munak,Resentful Munak,110,17728,0,787,1675,1,721,986,77,20,103,18,50,20,66,30,10,14,1,1,29,12949,180,1678,768,288,0,0,0,0,0,0,0,23228,250,23228,250,12197,250,609,100,7935,200,2264,10,609,100,22133,8,0,0,27085,1
3761,ILL_BON_GUN,Resentful Bongun,Resentful Bongun,112,19050,0,1795,985,1,897,1127,88,20,125,52,49,22,78,40,12,14,1,1,29,12949,180,1578,768,288,0,0,0,0,0,0,0,23228,250,7014,200,5046,10,7938,1000,609,100,7277,200,0,0,0,0,0,0,27083,1
3762,ILL_SOHEE,Resentful Sohee,Resentful Sohee,114,22400,0,1200,2470,1,859,1169,83,84,122,49,49,40,84,56,10,14,1,6,41,12945,230,1812,912,576,0,0,0,0,0,0,0,19209,10,15195,10,1049,250,25257,250,12196,100,6144,750,20838,30,0,0,0,0,27084,1
3763,ILL_ARCHERSKELETON,Angry Soldier,Angry Soldier,115,20840,0,1047,2792,9,787,1094,47,20,60,61,30,20,101,12,10,14,1,1,29,8341,280,2236,864,576,0,0,0,0,0,0,0,25258,250,6223,100,1752,1000,7937,200,1752,1000,1752,1000,19210,6,0,0,0,0,27086,1
3764,ILL_HIGHWIZARD,Wizard of Truth,Wizard of Truth,118,121847,0,14750,19237,1,1799,2590,60,121,101,89,60,215,255,124,10,14,1,1,27,33567381,150,1182,384,288,0,0,0,0,0,0,0,716,10000,715,10000,14514,250,14512,250,699,500,14513,250,26110,10,0,0,0,0,27087,1
3765,ILL_FURY_HERO,Illusion Hero,Illusion Hero,117,24089,0,0,0,1,965,1300,340,60,180,42,126,66,149,50,10,14,1,1,29,33566869,150,564,384,288,0,0,0,0,0,0,0,0,0,7938,7500,12734,1000,12738,500,930,10000,1093,5000,0,0,0,0,0,0,27088,1

//Illusion of Frozen
