// Flagged Items
// <ItemID>,<Flag>
//
// <Flag>:
//  1 - As Dead Branch item (will be logged at `branchlog` table and cannot be used at 'nobranch' mapflag)
//  2 - As item group container, check player's inventory and weight before consumed
//  4 - GUID item, cannot be stacked even same or stackable item
//  8 - Item will be bound item when equipped
// 16 - Special Broadcast: When item dropped by monster and player loot it, will be broadcasted!
// 32 - Item will not be removed on consumption. Also supports 'itemskill'
// 64 - Item will be displayed with a client side defined drop
// 128 - Item will be displayed with a white pillar drop effect
// 256 - Item will be displayed with a blue pillar drop effect
// 512 - Item will be displayed with a yellow pillar drop effect
// 1024 - Item will be displayed with a purple pillar drop effect
// 2048 - Item will be displayed with a orange pillar drop effect
// NOTE: For removing flag by import file, use "-" to remove the flag. Example, 604,-1 will removes flag 1 from Branch_Of_Dead_Tree


//
4378,512
4379,512
4380,512
4381,512
4382,512
4383,512
4384,512
4385,512
4386,512
4387,512
4388,512
4389,512
4390,512
4391,512
4392,512
4393,512
4394,512
4395,512
4396,512
4397,512
4398,512
4399,512
4400,512
4401,512
4402,512
4403,512
4404,512
4405,512
4406,512
4407,512
4408,512
4409,512
4410,512
4411,512
4412,512
4413,512
4414,512
4415,512
4416,512
4417,512
4418,512
4419,512
4420,512
4421,512
4422,512
4423,512
4424,512
4425,512
4426,512
4427,512
4428,512
4429,512
4430,512
4431,512
4432,512
4433,512
4434,512
4435,512
4436,512
4437,512
4438,512
4439,512
4440,512
4441,512
4442,512
4443,512
4444,512
4445,512
4446,512
4447,512
4448,512
4449,512
4450,512
4451,512
4452,512
4453,512
4454,512
4455,512
4456,512
4457,512
4458,512
4459,512
4460,512
4461,512
4462,512
4463,512
4464,512
4465,512
4466,512
4467,512
4468,512
4469,512
4470,512
4471,512
4472,512
4473,512
4474,512
4475,512
4476,512
4477,512
4478,512
4479,512
4480,512
4481,512
4482,512
4483,512
4484,512
4485,512
4486,512
4487,512
4488,512
4489,512
4490,512
4491,512
4492,512
4493,512
4494,512
4495,512
4496,512
4497,512
4498,512
4499,512
4500,512
4501,512
4502,512
4503,512
4504,512
4505,512
4506,512
4507,512
4508,512
4509,512
4510,512
4511,512
4512,512
4513,512
4514,512
4515,512
4516,512
4517,512
4518,512
4519,512
4520,512
4521,512
4522,512
4523,512
4524,512
4525,512
4526,512
4527,512
4528,512
4529,512
4530,512
4531,512
4532,512
4533,512
4534,512
4535,512
4536,512
4537,512
4538,512
4539,512
4540,512
4541,512
4542,512
4543,512
4544,512
4545,512
4546,512
4547,512
4548,512
4549,512
4550,512
4552,512
4553,512
4554,512
4555,512
4556,512
4557,512
4559,512
4560,512
4561,512
4562,512
4563,512
4564,512
4565,512
4566,512
4567,512
4568,512
4569,512
4570,512
4571,512
4572,512
4573,512
4574,512
4575,512
4576,512
4577,512
4578,512
4579,512
4580,512
4581,512
4582,512
4583,512
4584,512
4585,512
4586,512
4587,512
4588,512
4589,512
4590,512
4591,512
4592,512
4593,512
4594,512
4595,512
4596,512
4597,512
4598,512
4599,512
4600,512
4601,512
4602,512
4603,512
4604,512
4605,512
4606,512
4607,512
4608,512
4609,512
4610,512
4625,512
4626,512
4627,512
4628,512
4629,512
4630,512
4631,512
4632,512
4633,512
4634,512
4635,512
4636,512
4637,512
4638,512
4639,512
4640,512
4641,512
4642,512
4643,512
4644,512
4645,512
4646,512
4647,512
4648,512
4649,512
4650,512
4651,512
4652,512
4653,512
4654,512
4655,512
4656,512
4657,512
4658,512
4659,512
4660,512
4661,512
4662,512
4663,512
4664,512
4665,512
4666,512
4667,512
4668,512
4669,512
4670,512
4671,512
4672,512
4673,512
4674,512
4675,512
4676,512
4677,512
4678,512
4679,512
4680,512
4681,512
4682,512
4683,512
4684,512
4685,512
4686,512
4687,512
4688,512
4689,512
4690,512
4691,512
4692,512
4693,512
4694,512
4695,512
4696,512
4697,512
4698,512
4699,512
4700,512
4701,512
4702,512
4703,512
4704,512
4705,512
4706,512
4707,512
4708,512
4709,512
4710,512
4711,512
4712,512
4713,512
4714,512
4715,512
4716,512
4717,512
4718,512
4719,512
4720,512
4721,512
4722,512
4723,512
4724,512
4725,512
4726,512
4727,512
4728,512
4729,512
4730,512
4731,512
4732,512
4733,512
4734,512
4735,512
4736,512
4737,512
4738,512
4739,512
4740,512
4741,512
4742,512
4743,512
4744,512
4745,512
4746,512
4747,512
4748,512
4749,512
4750,512
4751,512
4752,512
4753,512
4754,512
4755,512
4756,512
4757,512
4758,512
4759,512
4760,512
4761,512
4762,512
4763,512
4764,512
4765,512
4766,512
4767,512
4768,512
4769,512
4770,512
4771,512
4772,512
4773,512
4774,512
4775,512
4776,512
4777,512
4778,512
4779,512
4780,512
4781,512
4782,512
4783,512
4784,512
4785,512
4786,512
4787,512
4788,512
4789,512
4790,512
4791,512
4792,512
4793,512
4794,512
4795,512
4796,512
4797,512
4798,512
4799,512
4800,512
4801,512
4802,512
4803,512
4804,512
4805,512
4806,512
4807,512
4808,512
4809,512
4810,512
4811,512
4812,512
4813,512
4814,512
4815,512
4816,512
4817,512
4818,512
4819,512
4820,512
4821,512
4822,512
4823,512
4824,512
4825,512
4826,512
4827,512
4828,512
4829,512
4830,512
4831,512
4832,512
4833,512
4834,512
4835,512
4836,512
4837,512
4838,512
4839,512
4840,512
4841,512
4842,512
4843,512
4844,512
4845,512
4846,512
4847,512
4848,512
4849,512
4850,512
4851,512
4852,512
4853,512
4854,512
4855,512
4856,512
4857,512
4858,512
4859,512
4860,512
4861,512
4862,512
4863,512
4864,512
4865,512
4866,512
4867,512
4868,512
4869,512
4870,512
4871,512
4872,512
4873,512
4875,512
4876,512
4877,512
4878,512
4879,512
4880,512
4881,512
4882,512
4883,512
4884,512
4885,512
4886,512
4887,512
4888,512
4889,512
4890,512
4891,512
4892,512
4893,512
4894,512
4895,512
4896,512
4897,512
4898,512
4899,512
4900,512
4902,512
4903,512
4904,512
4905,512
4906,512
4907,512
4908,512
4909,512
4910,512
4911,512
4912,512
4913,512
4914,512
4915,512
4916,512
4917,512
4918,512
4919,512
4920,512
4921,512
4922,512
4923,512
4924,512
4925,512
4926,512
4927,512
4928,512
4929,512
4930,512
4931,512
4932,512
4933,512
4934,512
4935,512
4936,512
4937,512
4938,512
4939,512
4940,512
4941,512
4942,512
4943,512
4944,512
4945,512
4946,512
4947,512
4948,512
4949,512
4950,512
4951,512
4952,512
4953,512
4954,512
4955,512
4956,512
4957,512
4958,512
4959,512
4960,512
4961,512
4962,512
4963,512
4964,512
4965,512
4966,512
4967,512
4968,512
4969,512
4970,512
4971,512
4972,512
4973,512
4974,512
4975,512
4976,512
4977,512
4978,512
4979,512
4980,512
4981,512
4982,512
4983,512
4984,512
4985,512
4986,512
4987,512
4988,512
4989,512
4990,512
4991,512
4992,512
4993,512
4994,512
4995,512
4996,512
4997,512
4998,512
4999,512
6716,512
6717,512
6718,512
6740,512
6741,512
6742,512
6743,512
6744,512
6745,512
6790,512
6791,512
6792,512
6846,512
6908,512
6943,512
6944,512
6945,512
6946,512
6947,512
6948,512
6949,512
6950,512
6951,512
22875,512
25670,512
25671,512
25672,512
25673,512
25674,512
25675,512
25676,512
25677,512
25678,512
25679,512
25680,512
25681,512
25682,512
25683,512
25684,512
25685,512
25686,512
25687,512
25688,512
25689,512
25690,512
25691,512
25692,512
25693,512
25694,512
25695,512
25696,512
25697,512
25698,512
25699,512
25700,512
25701,512
25702,512
25703,512
25704,512
25705,512
27012,512
27013,512
27014,512
27015,512
27016,512
27017,512
27018,512
27019,512
27020,512
27025,512
27026,512
27027,512
27028,512
27029,512
27030,512
27081,512
27082,512
27083,512
27084,512
27085,512
27086,512
27087,512
27088,512
27101,512
27102,512
27103,512
27104,512
27105,512
27106,512
27107,512
27108,512
27109,512
27110,512
27111,512
27112,512
27113,512
27114,512
27115,512
27116,512
27117,512
27118,512
27119,512
27120,512
27121,512
27122,512
27123,512
27124,512
27125,512
27126,512
27147,512
27148,512
27149,512
27150,512
27151,512
27152,512
27157,512
27158,512
27159,512
27160,512
27161,512
27162,512
27163,512
27164,512
27165,512
27166,512
27167,512
27168,512
27169,512
27170,512
27171,512
27172,512
27173,512
27174,512
27175,512
27176,512
27177,512
27178,512
27179,512
27180,512
27181,512
27182,512
27183,512
27184,512
27196,512
27197,512
27198,512
27199,512
27249,512
27250,512
27251,512
27252,512
27253,512
27254,512
27255,512
27256,512
27257,512
27258,512
27259,512
27260,512
27261,512
27262,512
27263,512
27264,512
27265,512
27286,512
27287,512
27288,512
27289,512
27290,512
27291,512
27292,512
27293,512
27294,512
27295,512
27296,512
27297,512
27298,512
27304,512
27305,512
27306,512
27307,512
27308,512
27309,512
27310,512
27311,512
27312,512
27313,512
27314,512
27315,512
27316,512
27317,512
27318,512
27319,512
27320,512
27321,512
27322,512
27323,512
27324,512
27325,512
27326,512
27327,512
27328,512
27330,512
27331,512
27332,512
27333,512
27334,512
27335,512
27336,512
27337,512
27338,512
27339,512
27340,512
27341,512
27342,512
27343,512
27346,512
27347,512
27348,512
27349,512
27350,512
27351,512
27352,512
27353,512
27354,512
27355,512
27356,512
27357,512
27358,512
27359,512
27360,512
27361,512
27362,512
27363,512
29000,512
29001,512
29002,512
29003,512
29004,512
29005,512
29006,512
29007,512
29008,512
29009,512
29010,512
29011,512
29026,512
29061,512
29062,512
29063,512
29064,512
29065,512
29066,512
29067,512
29068,512
29069,512
29070,512
29071,512
29072,512
29073,512
29074,512
29075,512
29076,512
29077,512
29078,512
29079,512
29080,512
29081,512
29082,512
29083,512
29084,512
29085,512
29086,512
29087,512
29088,512
29089,512
29090,512
29091,512
29092,512
29093,512
29094,512
29095,512
29096,512
29097,512
29098,512
29099,512
29100,512
29101,512
29102,512
29103,512
29104,512
29105,512
29106,512
29107,512
29108,512
29109,512
29110,512
29111,512
29112,512
29113,512
29114,512
29115,512
29116,512
29117,512
29118,512
29119,512
29120,512
29121,512
29122,512
29123,512
29124,512
29125,512
29126,512
29146,512
29147,512
29148,512
29149,512
29150,512
29151,512
29152,512
29153,512
29310,512
29311,512
29312,512
29313,512
29314,512
29315,512
29316,512
29317,512
29318,512
29319,512
29320,512
29321,512
29322,512
29323,512
29324,512
29325,512
29326,512
29327,512
29328,512
29329,512
29330,512
29331,512
29332,512
29333,512
29334,512
29335,512
29336,512
29337,512
29338,512
29339,512
29340,512
29341,512
29342,512
29343,512
29344,512
29345,512
29346,512
29347,512
29348,512
29349,512
29350,512
29351,512
29352,512
29353,512
29354,512
29355,512
29356,512
29357,512
29579,512
29580,512
29581,512
29582,512
29583,512
29584,512
29594,512
29595,512
29596,512
29598,512
29599,512
29600,512
29601,512
29602,512
29603,512
29604,512
29605,512
29606,512
29607,512
31006,512
31007,512
31008,512
31009,512
31010,512
31011,512
31012,512
31013,512
31014,512
31015,512
31016,512
31017,512
31018,512
31019,512
31020,512
31021,512
31022,512
31023,512
